Time	Channel 2	Time markers	sample_weight
Seconds	mW		
			
11710	1,8044		
11720	1,8061		
11730	1,8078		
11740	1,8061		
11750	1,8129		
11760	1,8129		
11770	1,8129		
11780	1,8129		
11790	1,8146		
11800	1,8146		
11810	1,8129		
11820	1,8129		
11830	1,8163		
11840	1,8197		
11850	1,8214		
11860	1,8247		
11870	1,8231		
11880	1,8298		
11890	1,8332		
11900	1,8332		
11910	1,8349		
11920	1,8366		
11930	1,8417		
11940	1,8417		
11950	1,8417		
11960	1,8400		
11970	1,8484		
11980	1,8504		
11990	1,8573		
12000	1,8563		
12010	1,8586		
12020	1,8586		
12030	1,8603		
12040	1,8569		
12050	1,8654		
12060	1,8704		
12070	1,8671		
12080	1,8721		
12090	1,8738		
12100	1,8772		
12110	1,8738		
12120	1,8772		
12130	1,8789		
12140	1,8857		
12150	1,8857		
12160	1,8925		
12170	1,8925		
12180	1,8958		
12190	1,8941		
12200	1,8992		
12210	1,8992		
12220	1,9026		
12230	1,9060		
12240	1,9060		
12250	1,9043		
12260	1,9145		
12270	1,9178		
12280	1,9162		
12290	1,9162		
12300	1,9229		
12310	1,9263		
12320	1,9229		
12330	1,9280		
12340	1,9263		
12350	1,9263		
12360	1,9331		
12370	1,9314		
12380	1,9314		
12390	1,9348		
12400	1,9314		
12410	1,9331		
12420	1,9348		
12430	1,9331		
12440	1,9399		
12450	1,9449		
12460	1,9449		
12470	1,9449		
12480	1,9517		
12490	1,9534		
12500	1,9517		
12510	1,9551		
12520	1,9551		
12530	1,9619		
12540	1,9619		
12550	1,9635		
12560	1,9686		
12570	1,9652		
12580	1,9686		
12590	1,9703		
12600	1,9720		
12610	1,9737		
12620	1,9788		
12630	1,9754		
12640	1,9822		
12650	1,9788		
12660	1,9856		
12670	1,9856		
12680	1,9940		
12690	1,9974		
12700	1,9957		
12710	1,9940		
12720	1,9957		
12730	2,0045		
12740	2,0008		
12750	2,0008		
12760	2,0076		
12770	2,0076		
12780	2,0076		
12790	2,0143		
12800	2,0126		
12810	2,0177		
12820	2,0194		
12830	2,0211		
12840	2,0194		
12850	2,0177		
12860	2,0245		
12870	2,0228		
12880	2,0262		
12890	2,0329		
12900	2,0296		
12910	2,0346		
12920	2,0380		
12930	2,0363		
12940	2,0363		
12950	2,0380		
12960	2,0380		
12970	2,0380		
12980	2,0380		
12990	2,0397		
13000	2,0380		
13010	2,0448		
13020	2,0431		
13030	2,0482		
13040	2,0465		
13050	2,0465		
13060	2,0499		
13070	2,0550		
13080	2,0600		
13090	2,0550		
13100	2,0583		
13110	2,0617		
13120	2,0634		
13130	2,0668		
13140	2,0685		
13150	2,0651		
13160	2,0719		
13170	2,0753		
13180	2,0787		
13190	2,0787		
13200	2,0803		
13210	2,0837		
13220	2,0871		
13230	2,0854		
13240	2,0888		
13250	2,0888		
13260	2,0854		
13270	2,0905		
13280	2,0973		
13290	2,1007		
13300	2,1007		
13310	2,1007		
13320	2,1040		
13330	2,1040		
13340	2,1024		
13350	2,1040		
13360	2,1108		
13370	2,1142		
13380	2,1176		
13390	2,1142		
13400	2,1193		
13410	2,1176		
13420	2,1227		
13430	2,1227		
13440	2,1210		
13450	2,1311		
13460	2,1294		
13470	2,1345		
13480	2,1328		
13490	2,1328		
13500	2,1396		
13510	2,1348		
13520	2,1413		
13530	2,1413		
13540	2,1402		
13550	2,1427		
13560	2,1514		
13570	2,1464		
13580	2,1481		
13590	2,1497		
13600	2,1565		
13610	2,1548		
13620	2,1548		
13630	2,1531		
13640	2,1565		
13650	2,1565		
13660	2,1599		
13670	2,1599		
13680	2,1605		
13690	2,1667		
13700	2,1633		
13710	2,1701		
13720	2,1701		
13730	2,1684		
13740	2,1650		
13750	2,1734		
13760	2,1684		
13770	2,1734		
13780	2,1802		
13790	2,1819		
13800	2,1853		
13810	2,1870		
13820	2,1836		
13830	2,1870		
13840	2,1904		
13850	2,1921		
13860	2,1938		
13870	2,1971		
13880	2,2005		
13890	2,2022		
13900	2,1988		
13910	2,2073		
13920	2,2022		
13930	2,2056		
13940	2,2107		
13950	2,2107		
13960	2,2158		
13970	2,2158		
13980	2,2175		
13990	2,2208		
14000	2,2191		
14010	2,2242		
14020	2,2225		
14030	2,2208		
14040	2,2310		
14050	2,2293		
14060	2,2293		
14070	2,2361		
14080	2,2327		
14090	2,2361		
14100	2,2361		
14110	2,2412		
14120	2,2412		
14130	2,2428		
14140	2,2445		
14150	2,2530		
14160	2,2530		
14170	2,2547		
14180	2,2547		
14190	2,2581		
14200	2,2632		
14210	2,2632		
14220	2,2649		
14230	2,2649		
14240	2,2716		
14250	2,2632		
14260	2,2711		
14270	2,2716		
14280	2,2750		
14290	2,2733		
14300	2,2750		
14310	2,2767		
14320	2,2750		
14330	2,2790		
14340	2,2750		
14350	2,2750		
14360	2,2818		
14370	2,2818		
14380	2,2835		
14390	2,2885		
14400	2,2885		
14410	2,2902		
14420	2,2902		
14430	2,2953		
14440	2,2936		
14450	2,3021		
14460	2,2987		
14470	2,2987		
14480	2,2987		
14490	2,3072		
14500	2,3038		
14510	2,3106		
14520	2,3122		
14530	2,3139		
14540	2,3089		
14550	2,3190		
14560	2,3173		
14570	2,3190		
14580	2,3224		
14590	2,3224		
14600	2,3258		
14610	2,3275		
14620	2,3359		
14630	2,3343		
14640	2,3326		
14650	2,3359		
14660	2,3410		
14670	2,3410		
14680	2,3427		
14690	2,3427		
14700	2,3501		
14710	2,3529		
14720	2,3495		
14730	2,3529		
14740	2,3546		
14750	2,3546		
14760	2,3580		
14770	2,3613		
14780	2,3647		
14790	2,3698		
14800	2,3681		
14810	2,3715		
14820	2,3749		
14830	2,3766		
14840	2,3749		
14850	2,3766		
14860	2,3800		
14870	2,3816		
14880	2,3884		
14890	2,3800		
14900	2,3901		
14910	2,3884		
14920	2,3935		
14930	2,3901		
14940	2,3918		
14950	2,3918		
