Time	Channel 7	Time markers	sample_weight
Seconds	mW		
			
13030	1,7733		
13040	1,7653		
13050	1,7737		
13060	1,7804		
13070	1,7718		
13080	1,7753		
13090	1,7720		
13100	1,7703		
13110	1,7737		
13120	1,7630		
13130	1,7737		
13140	1,7653		
13150	1,7720		
13160	1,7686		
13170	1,7689		
13180	1,7636		
13190	1,7686		
13200	1,7770		
13210	1,7820		
13220	1,7703		
13230	1,7636		
13240	1,7703		
13250	1,7747		
13260	1,7686		
13270	1,7720		
13280	1,7686		
13290	1,7718		
13300	1,7770		
13310	1,7653		
13320	1,7686		
13330	1,7703		
13340	1,7753		
13350	1,7670		
13360	1,7703		
13370	1,7703		
13380	1,7653		
13390	1,7636		
13400	1,7718		
13410	1,7686		
13420	1,7670		
13430	1,7720		
13440	1,7733		
13450	1,7720		
13460	1,7703		
13470	1,7636		
13480	1,7674		
13490	1,7703		
13500	1,7653		
13510	1,7871		
13520	1,7787		
13530	1,7733		
13540	1,7720		
13550	1,7854		
13560	1,7820		
13570	1,7835		
13580	1,7804		
13590	1,7787		
13600	1,7804		
13610	1,7804		
13620	1,7850		
13630	1,7804		
13640	1,7904		
13650	1,7871		
13660	1,7967		
13670	1,7871		
13680	1,7971		
13690	1,7854		
13700	1,8011		
13710	1,8021		
13720	1,8005		
13730	1,7954		
13740	1,8070		
13750	1,8088		
13760	1,8021		
13770	1,8038		
13780	1,8139		
13790	1,8187		
13800	1,8139		
13810	1,8139		
13820	1,8139		
13830	1,8172		
13840	1,8222		
13850	1,8155		
13860	1,8289		
13870	1,8158		
13880	1,8206		
13890	1,8273		
13900	1,8273		
13910	1,8260		
13920	1,8373		
13930	1,8440		
13940	1,8373		
13950	1,8377		
13960	1,8407		
13970	1,8423		
13980	1,8423		
13990	1,8524		
14000	1,8539		
14010	1,8557		
14020	1,8591		
14030	1,8583		
14040	1,8641		
14050	1,8641		
14060	1,8675		
14070	1,8641		
14080	1,8809		
14090	1,8758		
14100	1,8809		
14110	1,8876		
14120	1,8842		
14130	1,8825		
14140	1,8859		
14150	1,8920		
14160	1,8959		
14170	1,8959		
14180	1,8976		
14190	1,9095		
14200	1,9110		
14210	1,9043		
14220	1,9026		
14230	1,9110		
14240	1,9160		
14250	1,9211		
14260	1,9261		
14270	1,9213		
14280	1,9328		
14290	1,9227		
14300	1,9278		
14310	1,9301		
14320	1,9361		
14330	1,9328		
14340	1,9361		
14350	1,9403		
14360	1,9395		
14370	1,9445		
14380	1,9428		
14390	1,9520		
14400	1,9562		
14410	1,9546		
14420	1,9579		
14430	1,9529		
14440	1,9623		
14450	1,9680		
14460	1,9613		
14470	1,9696		
14480	1,9711		
14490	1,9830		
14500	1,9780		
14510	1,9914		
14520	1,9755		
14530	1,9931		
14540	1,9881		
14550	1,9881		
14560	2,0048		
14570	1,9931		
14580	1,9998		
14590	2,0015		
14600	2,0031		
14610	2,0077		
14620	2,0216		
14630	2,0098		
14640	2,0165		
14650	2,0151		
14660	2,0283		
14670	2,0266		
14680	2,0316		
14690	2,0370		
14700	2,0283		
14710	2,0316		
14720	2,0350		
14730	2,0400		
14740	2,0370		
14750	2,0383		
14760	2,0450		
14770	2,0450		
14780	2,0484		
14790	2,0473		
14800	2,0517		
14810	2,0601		
14820	2,0532		
14830	2,0601		
14840	2,0651		
14850	2,0617		
14860	2,0678		
14870	2,0735		
14880	2,0634		
14890	2,0785		
14900	2,0678		
14910	2,0818		
14920	2,0852		
14930	2,0802		
14940	2,0852		
14950	2,0971		
14960	2,0986		
14970	2,1053		
14980	2,1074		
14990	2,0986		
15000	2,0936		
15010	2,1086		
15020	2,1086		
15030	2,1103		
15040	2,1153		
15050	2,1153		
15060	2,1086		
15070	2,1133		
15080	2,1220		
15090	2,1237		
15100	2,1254		
15110	2,1308		
15120	2,1405		
15130	2,1304		
15140	2,1371		
15150	2,1426		
15160	2,1455		
15170	2,1455		
15180	2,1488		
15190	2,1455		
15200	2,1488		
15210	2,1522		
15220	2,1505		
15230	2,1488		
15240	2,1587		
15250	2,1622		
15260	2,1555		
15270	2,1587		
15280	2,1572		
15290	2,1656		
15300	2,1706		
15310	2,1675		
15320	2,1689		
15330	2,1723		
