Time	heat flow	Time markers	sample_mass
15290	4.6405		
15300	4.6487		
15310	4.6538		
15320	4.6657		
15330	4.6677		
15340	4.6844		
15350	4.6827		
15360	4.6928		
15370	4.7013		
15380	4.703		
15390	4.7081		
15400	4.7183		
15410	4.7234		
15420	4.7234		
15430	4.7284		
15440	4.7284		
15450	4.7386		
15460	4.7454		
15470	4.7522		
15480	4.759		
15490	4.759		
15500	4.7759		
15510	4.7759		
15520	4.7861		
15530	4.7929		
15540	4.798		
15550	4.8048		
15560	4.8132		
15570	4.8183		
15580	4.82		
15590	4.8319		
15600	4.837		
15610	4.8404		
15620	4.8438		
15630	4.8455		
15640	4.8517		
15650	4.8556		
15660	4.8641		
15670	4.8709		
15680	4.8777		
15690	4.8811		
15700	4.8845		
15710	4.893		
15720	4.9014		
15730	4.9065		
15740	4.9099		
15750	4.9201		
15760	4.9269		
15770	4.9337		
15780	4.9371		
15790	4.9421		
15800	4.9489		
15810	4.954		
15820	4.9591		
15830	4.9625		
15840	4.9642		
15850	4.9693		
15860	4.9795		
15870	4.9845		
15880	4.9896		
15890	4.993		
15900	5.0015		
15910	5.0117		
15920	5.0083		
15930	5.0219		
15940	5.0236		
15950	5.0354		
15960	5.0456		
15970	5.049		
15980	5.0524		
15990	5.0592		
16000	5.0643		
16010	5.066		
16020	5.0778		
16030	5.0795		
16040	5.0846		
16050	5.088		
16060	5.0948		
16070	5.099		
16080	5.1067		
16090	5.1117		
16100	5.1168		
16110	5.1253		
16120	5.1236		
16130	5.1389		
16140	5.144		
16150	5.1508		
16160	5.1524		
16170	5.1711		
16180	5.1728		
16190	5.1813		
16200	5.1864		
16210	5.1864		
16220	5.1982		
16230	5.1999		
16240	5.2033		
16250	5.2016		
16260	5.2118		
16270	5.222		
16280	5.2237		
16290	5.2339		
16300	5.2372		
16310	5.2457		
16320	5.2525		
16330	5.2576		
16340	5.2661		
16350	5.2746		
16360	5.283		
16370	5.2763		
16380	5.2966		
16390	5.2949		
16400	5.3051		
16410	5.3102		
16420	5.317		
16430	5.3187		
16440	5.3237		
16450	5.3254		
16460	5.3356		
16470	5.3407		
16480	5.3475		
16490	5.3509		
16500	5.3611		
16510	5.3678		
16520	5.3695		
16530	5.3831		
16540	5.3899		
16550	5.395		
16560	5.3984		
16570	5.4085		
16580	5.417		
16590	5.4238		
16600	5.4323		
16610	5.4357		
16620	5.4374		
16630	5.4408		
16640	5.4492		
16650	5.4543		
16660	5.4594		
16670	5.4662		
16680	5.4713		
16690	5.4747		
16700	5.4849		
16710	5.495		
16720	5.4982		
16730	5.5052		
16740	5.5154		
16750	5.5171		
16760	5.5239		
16770	5.5374		
16780	5.5391		
16790	5.5408		
16800	5.5442		
16810	5.5476		
16820	5.5541		
16830	5.5612		
16840	5.5731		
16850	5.5764		
16860	5.5849		
16870	5.59		
16880	5.6019		
16890	5.6053		
16900	5.6138		
16910	5.6222		
16920	5.6222		
16930	5.6358		
16940	5.6426		
16950	5.6443		
16960	5.6528		
16970	5.6596		
16980	5.6629		
16990	5.6629		
17000	5.6697		
17010	5.6748		
17020	5.685		
17030	5.6935		
17040	5.7003		
17050	5.7087		
17060	5.7121		
17070	5.724		
17080	5.7274		
17090	5.7393		
17100	5.7444		
17110	5.7511		
17120	5.7596		
17130	5.7613		
17140	5.7698		
17150	5.7783		
17160	5.78		
17170	5.7851		
17180	5.7868		
17190	5.7935		
17200	5.8071		
17210	5.8105		
17220	5.819		
17230	5.8207		
17240	5.8292		
17250	5.8393		
17260	5.8444		
17270	5.8546		
17280	5.8614		
17290	5.8665		
17300	5.8699		
17310	5.8783		
17320	5.8834		
17330	5.8936		
17340	5.8987		
17350	5.9021		
17360	5.9089		
17370	5.9123		
17380	5.9241		
17390	5.9309		
17400	5.9377		
17410	5.9377		
17420	5.953		
17430	5.9597		
17440	5.9597		
17450	5.9716		
17460	5.9784		
17470	5.9852		
17480	5.992		
17490	5.9954		
17500	6.0055		
17510	6.014		
17520	6.0174		
17530	6.0208		
17540	6.0276		
17550	6.0327		
17560	6.0395		
17570	6.0479		
17580	6.0581		
17590	6.0615		
17600	6.0683		
17610	6.0768		
17620	6.0859		
17630	6.0943		
17640	6.0937		
17650	6.1107		
17660	6.1126		
17670	6.126		
17680	6.1293		
17690	6.1358		
17700	6.1361		
17710	6.1412		
17720	6.1446		
17730	6.1497		
17740	6.1633		
17750	6.1717		
17760	6.1785		
17770	6.187		
17780	6.1955		
17790	6.1972		
17800	6.2074		
17810	6.2175		
17820	6.2192		
17830	6.2277		
17840	6.2362		
17850	6.2447		
17860	6.2515		
17870	6.2548		
17880	6.2599		
17890	6.2599		
17900	6.2718		
17910	6.2786		
17920	6.2888		
17930	6.2905		
17940	6.304		
17950	6.3108		
17960	6.3193		
17970	6.3261		
17980	6.3329		
17990	6.3396		
18000	6.3515		
18010	6.3549		
18020	6.3583		
18030	6.3685		
18040	6.3736		
18050	6.3787		
18060	6.3804		
18070	6.3871		
18080	6.3973		
18090	6.4058		
18100	6.4143		
18110	6.4228		
18120	6.4244		
18130	6.4363		
18140	6.4465		
18150	6.4516		
18160	6.4635		
18170	6.4668		
18180	6.477		
18190	6.4855		
18200	6.4889		
18210	6.494		
18220	6.4957		
18230	6.5042		
18240	6.5109		
18250	6.5126		
18260	6.5279		
18270	6.533		
18280	6.5398		
18290	6.5474		
18300	6.5516		
18310	6.5652		
18320	6.5686		
18330	6.5737		
18340	6.5873		
18350	6.5949		
18360	6.6042		
18370	6.611		
18380	6.6127		
18390	6.6144		
18400	6.6212		
18410	6.6314		
18420	6.6348		
18430	6.6483		
18440	6.6534		
18450	6.6585		
18460	6.6681		
18470	6.6738		
18480	6.6839		
18490	6.6907		
18500	6.6975		
18510	6.7077		
18520	6.7111		
18530	6.7179		
18540	6.7212		
18550	6.7263		
18560	6.7297		
18570	6.7416		
18580	6.7535		
18590	6.7586		
18600	6.7653		
18610	6.7755		
18620	6.7789		
18630	6.7925		
18640	6.7959		
18650	6.8027		
18660	6.8111		
18670	6.8213		
18680	6.8298		
18690	6.8366		
18700	6.8383		
18710	6.8434		
18720	6.8501		
18730	6.862		
18740	6.8671		
18750	6.8722		
18760	6.8807		
18770	6.8908		
18780	6.8976		
18790	6.9061		
18800	6.9146		
18810	6.9234		
18820	6.9265		
18830	6.9349		
18840	6.9451		
18850	6.9481		
18860	6.957		
18870	6.9609		
18880	6.9604		
18890	6.9723		
18900	6.979		
18910	6.9875		
18920	6.9943		
18930	7.0028		
18940	7.0113		
18950	7.0231		
18960	7.0231		
18970	7.0333		
18980	7.0418		
18990	7.0503		
19000	7.0554		
19010	7.0672		
19020	7.074		
19030	7.0757		
19040	7.0791		
19050	7.091		
19060	7.1012		
19070	7.0978		
19080	7.1045		
19090	7.1164		
19100	7.13		
19110	7.1334		
19120	7.1419		
19130	7.1537		
19140	7.1554		
19150	7.1673		
19160	7.1727		
19170	7.1775		
19180	7.186		
19190	7.1927		
19200	7.1944		
19210	7.2012		
19220	7.2097		
19230	7.2165		
19240	7.2284		
19250	7.2334		
19260	7.2402		
19270	7.2453		
19280	7.2606		
19290	7.2674		
19300	7.2708		
19310	7.2843		
19320	7.2928		
19330	7.2996		
19340	7.3081		
19350	7.3098		
19360	7.3148		
19370	7.3182		
19380	7.3301		
19390	7.3352		
19400	7.3403		
19410	7.3505		
19420	7.3572		
19430	7.3623		
19440	7.3708		
19450	7.3776		
19460	7.3878		
19470	7.3943		
19480	7.403		
19490	7.4115		
19500	7.42		
19510	7.4234		
19520	7.4302		
19530	7.4336		
19540	7.442		
19550	7.4505		
19560	7.4556		
19570	7.4624		
19580	7.4709		
19590	7.4811		
19600	7.4878		
19610	7.498		
19620	7.5082		
19630	7.5116		
19640	7.5218		
19650	7.5285		
19660	7.5336		
19670	7.5421		
19680	7.5506		
19690	7.5523		
19700	7.5557		
19710	7.5625		
19720	7.5743		
19730	7.5845		
19740	7.5862		
19750	7.5947		
19760	7.6049		
19770	7.615		
19780	7.6218		
19790	7.6269		
19800	7.6396		
19810	7.6405		
19820	7.6507		
19830	7.6591		
19840	7.6659		
19850	7.6693		
19860	7.6744		
19870	7.6761		
19880	7.6846		
19890	7.6964		
19900	7.6998		
19910	7.7049		
19920	7.7185		
19930	7.7287		
19940	7.7338		
19950	7.7439		
19960	7.749		
19970	7.7626		
19980	7.766		
19990	7.7728		
20000	7.7841		
20010	7.788		
20020	7.788		
20030	7.7948		
20040	7.8016		
20050	7.8135		
20060	7.8186		
20070	7.8304		
20080	7.8304		
20090	7.8389		
20100	7.8491		
20110	7.8542		
20120	7.866		
20130	7.8745		
20140	7.8847		
20150	7.8932		
20160	7.9		
20170	7.9051		
20180	7.9084		
20190	7.9118		
20200	7.9169		
20210	7.9271		
20220	7.939		
20230	7.9441		
20240	7.9525		
20250	7.9593		
20260	7.9695		
20270	7.9763		
20280	7.9814		
20290	7.9848		
20300	7.9983		
20310	8.0119		
20320	8.0119		
20330	8.0136		
20340	8.0221		
20350	8.0272		
20360	8.0373		
20370	8.0407		
20380	8.0492		
20390	8.0591		
20400	8.0696		
20410	8.0747		
20420	8.078		
20430	8.0865		
20440	8.0984		
20450	8.1052		
20460	8.112		
20470	8.1204		
20480	8.1289		
20490	8.1323		
20500	8.1357		
20510	8.1425		
20520	8.1527		
20530	8.1595		
20540	8.1679		
20550	8.1713		
20560	8.1832		
20570	8.1917		
20580	8.1934		
20590	8.2103		
20600	8.2103		
20610	8.2205		
20620	8.2273		
20630	8.2372		
20640	8.2476		
20650	8.2493		
20660	8.254		
20670	8.2595		
20680	8.2663		
20690	8.2731		
20700	8.2799		
20710	8.2884		
20720	8.2985		
20730	8.307		
20740	8.3087		
20750	8.3223		
20760	8.3274		
20770	8.3324		
20780	8.346		
20790	8.3511		
20800	8.3664		
20810	8.3681		
20820	8.3715		
20830	8.3715		
20840	8.3782		
20850	8.3816		
20860	8.3952		
20870	8.3986		
20880	8.4122		
20890	8.4156		
20900	8.424		
20910	8.4325		
20920	8.4393		
20930	8.4461		
20940	8.4613		
20950	8.4664		
20960	8.4681		
20970	8.4817		
20980	8.4868		
20990	8.4902		
21000	8.4953		
21010	8.497		
21020	8.5071		
21030	8.5173		
21040	8.5241		
21050	8.5343		
21060	8.5377		
21070	8.5428		
21080	8.5512		
21090	8.5563		
21100	8.5733		
21110	8.575		
21120	8.5818		
21130	8.5902		
21140	8.6004		
21150	8.6055		
21160	8.6055		
21170	8.614		
21180	8.6208		
21190	8.6309		
21200	8.6326		
21210	8.6445		
21220	8.6496		
21230	8.6649		
21240	8.67		
21250	8.6767		
21260	8.6801		
21270	8.6937		
21280	8.7005		
21290	8.7061		
21300	8.7157		
21310	8.7174		
21320	8.7259		
21330	8.7259		
21340	8.731		
21350	8.7429		
21360	8.748		
21370	8.7531		
21380	8.7632		
21390	8.7683		
21400	8.7802		
21410	8.7853		
21420	8.7955		
21430	8.8022		
21440	8.809		
21450	8.8158		
21460	8.826		
21470	8.8328		
21480	8.8429		
21490	8.8446		
21500	8.8463		
21510	8.8548		
21520	8.8599		
21530	8.8684		
21540	8.8723		
21550	8.8853		
21560	8.8904		
21570	8.8951		
21580	8.904		
21590	8.9159		
21600	8.9193		
21610	8.9227		
21620	8.9345		
21630	8.9447		
21640	8.9481		
21650	8.9532		
21660	8.9634		
21670	8.9634		
21680	8.9668		
21690	8.9803		
21700	8.982		
21710	8.9905		
21720	9.0024		
21730	9.0075		
21740	9.0142		
21750	9.021		
21760	9.0312		
21770	9.038		
21780	9.0465		
21790	9.0549		
21800	9.0617		
21810	9.0651		
21820	9.0736		
21830	9.0787		
21840	9.0838		
21850	9.0889		
21860	9.0906		
21870	9.1038		
21880	9.1109		
21890	9.1143		
21900	9.1245		
21910	9.1296		
21920	9.1397		
21930	9.1499		
21940	9.155		
21950	9.1635		
21960	9.1652		
21970	9.1754		
21980	9.1838		
21990	9.1889		
22000	9.1889		
22010	9.194		
22020	9.1988		
22030	9.2076		
22040	9.2142		
22050	9.2206		
22060	9.2228		
22070	9.2398		
22080	9.2424		
22090	9.2562		
22100	9.2602		
22110	9.2619		
22120	9.272		
22130	9.2805		
22140	9.2873		
22150	9.2975		
22160	9.3043		
22170	9.306		
22180	9.311		
22190	9.3144		
22200	9.3212		
22210	9.3246		
22220	9.3399		
22230	9.3484		
22240	9.3517		
22250	9.3568		
22260	9.3653		
22270	9.3704		
22280	9.3823		
22290	9.3857		
22300	9.3975		
22310	9.4026		
22320	9.406		
22330	9.4111		
22340	9.423		
22350	9.4247		
22360	9.4298		
22370	9.4363		
22380	9.4399		
22390	9.4467		
22400	9.4518		
22410	9.4637		
22420	9.4705		
22430	9.4756		
22440	9.4772		
22450	9.4891		
22460	9.4959		
22470	9.5027		
22480	9.5078		
22490	9.5213		
22500	9.5264		
22510	9.5366		
22520	9.5434		
22530	9.5451		
22540	9.5485		
22550	9.553		
22560	9.5637		
22570	9.5654		
22580	9.5756		
22590	9.5807		
22600	9.5841		
22610	9.596		
22620	9.6011		
22630	9.6095		
22640	9.6129		
22650	9.6265		
22660	9.635		
22670	9.6401		
22680	9.6452		
22690	9.6519		
22700	9.6604		
22710	9.6638		
22720	9.6638		
22730	9.6638		
22740	9.6757		
22750	9.6859		
22760	9.6909		
22770	9.6943		
22780	9.6994		
22790	9.7113		
22800	9.713		
22810	9.7181		
22820	9.7367		
22830	9.7331		
22840	9.7418		
22850	9.752		
22860	9.7605		
22870	9.7673		
22880	9.7724		
22890	9.7757		
22900	9.7825		
22910	9.7859		
22920	9.7859		
22930	9.7944		
22940	9.8012		
22950	9.8097		
22960	9.8148		
22970	9.8198		
22980	9.83		
22990	9.8368		
23000	9.8419		
23010	9.8487		
23020	9.8572		
23030	9.8605		
23040	9.869		
23050	9.8775		
23060	9.886		
23070	9.8928		
23080	9.8911		
23090	9.8979		
23100	9.9029		
23110	9.9063		
23120	9.9131		
23130	9.9165		
23140	9.9233		
23150	9.9335		
23160	9.9403		
23170	9.942		
23180	9.9487		
23190	9.9606		
23200	9.9708		
23210	9.9708		
23220	9.9793		
23230	9.9894		
23240	9.9903		
23250	9.9977		
23260	10.0081		
23270	10.0115		
23280	10.02		
23290	10.02		
23300	10.0251		
23310	10.0299		
23320	10.0318		
23330	10.0386		
23340	10.0505		
23350	10.0539		
23360	10.0624		
23370	10.0742		
23380	10.0759		
23390	10.0827		
23400	10.0878		
23410	10.0929		
23420	10.098		
23430	10.1065		
23440	10.1183		
23450	10.1234		
23460	10.1302		
23470	10.1336		
23480	10.137		
23490	10.1387		
23500	10.1455		
23510	10.1472		
23520	10.154		
23530	10.1675		
23540	10.1641		
23550	10.1777		
23560	10.1879		
23570	10.193		
23580	10.2014		
23590	10.2048		
23600	10.2099		
23610	10.215		
23620	10.2235		
23630	10.232		
23640	10.2337		
23650	10.2455		
23660	10.2489		
23670	10.254		
23680	10.2574		
23690	10.2591		
23700	10.2663		
23710	10.2676		
23720	10.2778		
23730	10.2851		
23740	10.2871		
23750	10.293		
23760	10.3083		
23770	10.3049		
23780	10.3117		
23790	10.3185		
23800	10.3303		
23810	10.3354		
23820	10.332		
23830	10.3464		
23840	10.3507		
23850	10.3575		
23860	10.3609		
23870	10.366		
23880	10.3693		
23890	10.371		
23900	10.3761		
23910	10.3812		
23920	10.3914		
23930	10.3982		
23940	10.3982		
23950	10.4084		
23960	10.4151		
23970	10.4202		
23980	10.4253		
23990	10.4287		
24000	10.4389		
24010	10.4457		
24020	10.4491		
24030	10.4575		
24040	10.466		
24050	10.4694		
24060	10.4745		
24070	10.4796		
24080	10.483		
24090	10.4847		
24100	10.4929		
24110	10.4898		
24120	10.4915		
24130	10.505		
24140	10.5101		
24150	10.5135		
24160	10.5203		
24170	10.5305		
24180	10.5339		
24190	10.5406		
24200	10.5457		
24210	10.5491		
24220	10.5559		
24230	10.561		
24240	10.5661		
24250	10.5712		
24260	10.5847		
24270	10.583		
24280	10.5864		
24290	10.5966		
24300	10.6017		
24310	10.6017		
24320	10.6034		
24330	10.6085		
24340	10.617		
24350	10.622		
24360	10.6288		
24370	10.6356		
24380	10.6356		
24390	10.6441		
24400	10.6509		
24410	10.656		
24420	10.6594		
24430	10.6678		
24440	10.6746		
24450	10.6848		
24460	10.6865		
24470	10.6933		
24480	10.7052		
24490	10.7102		
24500	10.7102		
24510	10.7187		
24520	10.7204		
24530	10.7204		
24540	10.7272		
24550	10.734		
24560	10.7382		
24570	10.7427		
24580	10.7526		
24590	10.756		
24600	10.758		
24610	10.7664		
24620	10.7699		
24630	10.7781		
24640	10.7798		
24650	10.7916		
24660	10.7967		
24670	10.8018		
24680	10.8035		
24690	10.8086		
24700	10.8154		
24710	10.8205		
24720	10.8256		
24730	10.8307		
24740	10.8357		
24750	10.8408		
24760	10.8459		
24770	10.8408		
24780	10.8493		
24790	10.8527		
24800	10.8646		
24810	10.8663		
24820	10.8714		
24830	10.8731		
24840	10.8798		
24850	10.8883		
24860	10.8917		
24870	10.8968		
24880	10.9002		
24890	10.9053		
24900	10.9138		
24910	10.9205		
24920	10.9205		
24930	10.929		
24940	10.9341		
24950	10.9375		
24960	10.9443		
24970	10.9511		
24980	10.9562		
24990	10.9562		
25000	10.9579		
25010	10.9612		
25020	10.9629		
25030	10.9663		
25040	10.9714		
25050	10.9799		
25060	10.985		
25070	10.9884		
25080	10.9935		
25090	10.9969		
25100	11.0036		
25110	11.0138		
25120	11.0172		
25130	11.0172		
25140	11.0206		
25150	11.0308		
25160	11.0376		
25170	11.0427		
25180	11.0427		
25190	11.0511		
25200	11.0562		
25210	11.0647		
25220	11.0664		
25230	11.0736		
25240	11.0766		
25250	11.0766		
25260	11.0783		
25270	11.0851		
25280	11.0918		
25290	11.0944		
25300	11.1054		
25310	11.1003		
25320	11.1105		
25330	11.1122		
25340	11.1207		
25350	11.1258		
25360	11.1275		
25370	11.1325		
25380	11.1342		
25390	11.1478		
25400	11.1512		
25410	11.1478		
25420	11.1648		
25430	11.1614		
25440	11.1648		
25450	11.1699		
25460	11.1766		
25470	11.1834		
25480	11.1902		
25490	11.1902		
25500	11.1936		
25510	11.1936		
25520	11.197		
25530	11.1993		
25540	11.2072		
25550	11.2089		
25560	11.2106		
25570	11.2207		
25580	11.2241		
25590	11.2258		
25600	11.2343		
25610	11.236		
25620	11.2394		
25630	11.2445		
25640	11.2564		
25650	11.2547		
25660	11.258		
25670	11.2665		
25680	11.2682		
25690	11.2716		
25700	11.2784		
25710	11.2835		
25720	11.2869		
25730	11.2937		
25740	11.2954		
25750	11.3004		
25760	11.3038		
25770	11.3055		
25780	11.3106		
25790	11.314		
25800	11.3157		
25810	11.3157		
25820	11.3191		
25830	11.3225		
25840	11.3242		
25850	11.3327		
25860	11.3395		
25870	11.3445		
25880	11.3462		
25890	11.3496		
25900	11.3547		
25910	11.3547		
25920	11.3632		
25930	11.3635		
25940	11.37		
25950	11.3734		
25960	11.3751		
25970	11.3852		
25980	11.3886		
25990	11.392		
26000	11.3971		
26010	11.4005		
26020	11.4039		
26030	11.4073		
26040	11.4158		
26050	11.4226		
26060	11.4192		
26070	11.4226		
26080	11.4276		
26090	11.431		
26100	11.4293		
26110	11.4327		
26120	11.4361		
26130	11.4378		
26140	11.4446		
26150	11.4446		
26160	11.4514		
26170	11.4531		
26180	11.4582		
26190	11.4616		
26200	11.4599		
26210	11.4667		
26220	11.4717		
26230	11.4836		
26240	11.487		
26250	11.4853		
26260	11.4938		
26270	11.4955		
26280	11.5057		
26290	11.504		
26300	11.5057		
26310	11.5144		
26320	11.5192		
26330	11.5178		
26340	11.5243		
26350	11.526		
26360	11.5345		
26370	11.5362		
26380	11.5362		
26390	11.5379		
26400	11.543		
26410	11.5396		
26420	11.5464		
26430	11.5481		
26440	11.5498		
26450	11.5532		
26460	11.5599		
26470	11.5599		
26480	11.565		
26490	11.5701		
26500	11.5735		
26510	11.5786		
26520	11.582		
26530	11.5854		
26540	11.5888		
26550	11.5939		
26560	11.5939		
26570	11.6006		
26580	11.6057		
26590	11.6074		
26600	11.6091		
26610	11.6159		
26620	11.621		
26630	11.6227		
26640	11.6295		
26650	11.6295		
26660	11.6363		
26670	11.6396		
26680	11.6363		
26690	11.6447		
26700	11.6498		
26710	11.6566		
26720	11.6549		
26730	11.6566		
26740	11.6583		
26750	11.66		
26760	11.6583		
26770	11.6623		
26780	11.6651		
26790	11.6702		
26800	11.6702		
26810	11.6719		
26820	11.677		
26830	11.677		
26840	11.6871		
26850	11.6905		
26860	11.6956		
26870	11.6905		
26880	11.6973		
26890	11.7024		
26900	11.7041		
26910	11.7092		
26920	11.7177		
26930	11.7143		
26940	11.7194		
26950	11.7244		
26960	11.7244		
26970	11.7363		
26980	11.7329		
26990	11.7329		
27000	11.738		
27010	11.7397		
27020	11.7499		
27030	11.7465		
27040	11.7516		
27050	11.755		
27060	11.7567		
27070	11.7584		
27080	11.7635		
27090	11.7685		
27100	11.7736		
27110	11.7736		
27120	11.777		
27130	11.777		
27140	11.7787		
27150	11.7787		
27160	11.7804		
27170	11.783		
27180	11.7804		
27190	11.7889		
27200	11.7889		
27210	11.794		
27220	11.7957		
27230	11.8042		
27240	11.8025		
27250	11.8025		
27260	11.8076		
27270	11.8126		
27280	11.816		
27290	11.8211		
27300	11.8245		
27310	11.8245		
27320	11.8279		
27330	11.8296		
27340	11.8313		
27350	11.8364		
27360	11.8381		
27370	11.8432		
27380	11.8466		
27390	11.8443		
27400	11.85		
27410	11.8567		
27420	11.8533		
27430	11.8601		
27440	11.8635		
27450	11.8618		
27460	11.8686		
27470	11.8669		
27480	11.8754		
27490	11.8703		
27500	11.8771		
27510	11.8822		
27520	11.8839		
27530	11.8873		
27540	11.8907		
27550	11.894		
27560	11.8957		
27570	11.894		
27580	11.8957		
27590	11.8957		
27600	11.8957		
27610	11.8974		
27620	11.8991		
27630	11.9025		
27640	11.9008		
27650	11.9093		
27660	11.9093		
27670	11.9178		
27680	11.9178		
27690	11.9195		
27700	11.9195		
27710	11.9246		
27720	11.928		
27730	11.9348		
27740	11.9331		
27750	11.9331		
27760	11.9398		
27770	11.9449		
27780	11.9449		
27790	11.95		
27800	11.9483		
27810	11.9568		
27820	11.9585		
27830	11.9551		
27840	11.9551		
27850	11.9619		
27860	11.9636		
27870	11.967		
27880	11.9738		
27890	11.9755		
27900	11.9721		
27910	11.9755		
27920	11.9805		
27930	11.9873		
27940	11.9856		
27950	11.9907		
27960	11.9828		
27970	11.989		
27980	11.9924		
27990	12.0009		
28000	11.9941		
28010	12.0077		
28020	12.0043		
28030	12.0094		
28040	12.0111		
28050	12.0094		
28060	12.0128		
28070	12.0162		
28080	12.0145		
28090	12.0145		
28100	12.0145		
28110	12.0196		
28120	12.0179		
28130	12.0196		
28140	12.0229		
28150	12.0246		
28160	12.0246		
28170	12.0297		
28180	12.0314		
28190	12.0331		
28200	12.0399		
28210	12.0348		
28220	12.0399		
28230	12.0402		
28240	12.0433		
28250	12.0467		
28260	12.0467		
28270	12.0518		
28280	12.0518		
28290	12.0586		
28300	12.0535		
28310	12.067		
28320	12.0603		
28330	12.0636		
28340	12.0687		
28350	12.067		
28360	12.067		
28370	12.0738		
28380	12.0738		
28390	12.0772		
28400	12.0789		
28410	12.0823		
28420	12.0823		
28430	12.0891		
28440	12.0874		
28450	12.0925		
28460	12.0936		
28470	12.0959		
28480	12.0991		
28490	12.1015		
28500	12.0993		
28510	12.108		
28520	12.1035		
28530	12.1094		
28540	12.1094		
28550	12.1128		
28560	12.1128		
28570	12.1179		
28580	12.1162		
28590	12.1179		
28600	12.1179		
28610	12.1213		
28620	12.123		
28630	12.1213		
28640	12.1264		
28650	12.1264		
28660	12.1298		
28670	12.1315		
28680	12.1332		
28690	12.1349		
28700	12.1332		
28710	12.1349		
28720	12.1349		
28730	12.1349		
28740	12.1383		
28750	12.1349		
28760	12.1371		
28770	12.1434		
28780	12.1383		
28790	12.1451		
28800	12.1451		
28810	12.1451		
28820	12.1484		
28830	12.1518		
28840	12.1501		
28850	12.1552		
28860	12.1603		
28870	12.162		
28880	12.162		
28890	12.162		
28900	12.1637		
28910	12.1671		
28920	12.1705		
28930	12.1722		
28940	12.1739		
28950	12.1756		
28960	12.1807		
28970	12.1756		
28980	12.1773		
28990	12.1787		
29000	12.1841		
29010	12.1773		
29020	12.1858		
29030	12.1858		
29040	12.1908		
29050	12.1892		
29060	12.1942		
29070	12.1959		
29080	12.1959		
29090	12.1942		
29100	12.1942		
29110	12.1993		
29120	12.201		
29130	12.2044		
29140	12.201		
29150	12.2044		
29160	12.2044		
29170	12.2061		
29180	12.2095		
29190	12.2129		
29200	12.218		
29210	12.218		
29220	12.2197		
29230	12.218		
29240	12.2197		
29250	12.218		
29260	12.2242		
29270	12.2248		
29280	12.2231		
29290	12.2231		
29300	12.2282		
29310	12.2316		
29320	12.2332		
29330	12.2332		
29340	12.2316		
29350	12.24		
29360	12.24		
29370	12.2349		
29380	12.2366		
29390	12.24		
29400	12.2383		
29410	12.2383		
29420	12.2417		
29430	12.2451		
29440	12.246		
29450	12.2502		
29460	12.2502		
29470	12.2485		
29480	12.2519		
29490	12.2519		
29500	12.2519		
29510	12.2519		
29520	12.2536		
29530	12.2502		
29540	12.2519		
29550	12.2519		
29560	12.2519		
29570	12.257		
29580	12.2553		
29590	12.2536		
29600	12.2604		
29610	12.2587		
29620	12.2587		
29630	12.2604		
29640	12.2587		
29650	12.2621		
29660	12.2578		
29670	12.2621		
29680	12.2672		
29690	12.2655		
29700	12.2689		
29710	12.2689		
29720	12.2689		
29730	12.2689		
29740	12.2723		
29750	12.2723		
29760	12.274		
29770	12.2756		
29780	12.2824		
29790	12.2773		
29800	12.274		
29810	12.279		
29820	12.2756		
29830	12.279		
29840	12.2824		
29850	12.279		
29860	12.2807		
29870	12.2875		
29880	12.2915		
29890	12.2841		
29900	12.2858		
29910	12.2858		
29920	12.2892		
29930	12.2875		
29940	12.2875		
29950	12.2909		
29960	12.2977		
29970	12.2926		
29980	12.296		
29990	12.2926		
30000	12.2943		
30010	12.3028		
30020	12.2994		
30030	12.2994		
30040	12.2977		
30050	12.3011		
30060	12.2977		
30070	12.3028		
30080	12.3011		
