Time	Channel 2	Time markers	sample_weight
Seconds	mW		
			
12420	1,6127		
12430	1,6110		
12440	1,6127		
12450	1,6143		
12460	1,6143		
12470	1,6127		
12480	1,6060		
12490	1,6099		
12500	1,6127		
12510	1,6010		
12520	1,6060		
12530	1,6056		
12540	1,6043		
12550	1,6026		
12560	1,6010		
12570	1,6012		
12580	1,5993		
12590	1,5993		
12600	1,6026		
12610	1,5993		
12620	1,6026		
12630	1,6041		
12640	1,5926		
12650	1,5926		
12660	1,5959		
12670	1,5968		
12680	1,5943		
12690	1,5943		
12700	1,5926		
12710	1,5893		
12720	1,5909		
12730	1,5876		
12740	1,5926		
12750	1,5943		
12760	1,5895		
12770	1,5893		
12780	1,5859		
12790	1,5842		
12800	1,5876		
12810	1,5836		
12820	1,5909		
12830	1,5876		
12840	1,5865		
12850	1,5842		
12860	1,5842		
12870	1,5809		
12880	1,5792		
12890	1,5826		
12900	1,5842		
12910	1,5742		
12920	1,5734		
12930	1,5725		
12940	1,5826		
12950	1,5759		
12960	1,5734		
12970	1,5742		
12980	1,5709		
12990	1,5709		
13000	1,5692		
13010	1,5748		
13020	1,5709		
13030	1,5709		
13040	1,5725		
13050	1,5763		
13060	1,5776		
13070	1,5675		
13080	1,5725		
13090	1,5734		
13100	1,5709		
13110	1,5692		
13120	1,5692		
13130	1,5631		
13140	1,5675		
13150	1,5675		
13160	1,5725		
13170	1,5588		
13180	1,5659		
13190	1,5625		
13200	1,5692		
13210	1,5661		
13220	1,5642		
13230	1,5625		
13240	1,5659		
13250	1,5592		
13260	1,5642		
13270	1,5558		
13280	1,5575		
13290	1,5642		
13300	1,5592		
13310	1,5602		
13320	1,5608		
13330	1,5558		
13340	1,5575		
13350	1,5588		
13360	1,5642		
13370	1,5558		
13380	1,5575		
13390	1,5573		
13400	1,5659		
13410	1,5542		
13420	1,5608		
13430	1,5529		
13440	1,5525		
13450	1,5575		
13460	1,5575		
13470	1,5544		
13480	1,5508		
13490	1,5575		
13500	1,5625		
13510	1,5514		
13520	1,5458		
13530	1,5508		
13540	1,5525		
13550	1,5529		
13560	1,5558		
