General Experiment Info
Bath temperature,20°C
,Sample - 213:2
Total mass,5.88g
Name,"Max"
,Component - OPC
Mass,4g
Name,"OPC"
ID,"42.5R CEM I"
Wizard Settings
Devices

"Time","Temperature","Heat flow","Heat","Normalized heat flow","Normalized heat","Time markers"
370.73814535141,20,0.153993221627081,102.483479948167,0.0384983054067701,25.6208699870417,""
373.61314535141,20,0.152416723879756,102.923944244833,0.0381041809699389,25.7309860612082,""
376.17564535141,20,0.151034305911041,103.312740876752,0.0377585764777602,25.8281852191881,""
379.61314535141,20,0.149192521773028,103.828755736834,0.037298130443257,25.9571889342085,""
381.48814535141,20,0.148208692386491,104.107569375109,0.0370521730966227,26.0268923437772,""
385.11314535141,20,0.146308650788539,104.641382059613,0.0365771626971348,26.1603455149034,""
388.48814535141,20,0.144566905327317,105.132234560559,0.0361417263318293,26.2830586401397,""
390.61314535141,20,0.143471140240396,105.438274983975,0.035867785060099,26.3595687459937,""
393.17564535141,20,0.142175139320797,105.804259279662,0.0355437848301993,26.4510648199156,""
397.11314535141,20,0.140193437022822,106.360172414339,0.0350483592557055,26.5900431035847,""
400.48814535141,20,0.138526845808183,106.830512891616,0.0346317114520459,26.7076282229041,""
402.61314535141,20,0.137478145143693,107.123768194503,0.0343695362859233,26.7809420486257,""
405.17564535141,20,0.13623642745524,107.474464990645,0.0340591068638099,26.8686162476613,""
408.61314535141,20,0.134576396494196,107.939924531808,0.0336440991235491,26.984981132952,""
411.17564535141,20,0.133365027360874,108.283224481122,0.0333412568402185,27.0708061202806,""
414.61314535141,20,0.13174751267133,108.738886659303,0.0329368781678325,27.1847216648257,""
418.05064535141,20,0.13016176591843,109.189043231879,0.0325404414796075,27.2972608079697,""
420.61314535141,20,0.128984710400203,109.521074654662,0.0322461776000508,27.3802686636655,""
424.17564535141,20,0.127380215010319,109.97772467805,0.0318450537525799,27.4944311695124,""
426.61314535141,20,0.126286811495894,110.286881366604,0.0315717028739736,27.571720341651,""
430.17564535141,20,0.124716064897691,110.73398024018,0.0311790162244226,27.683495060045,""
432.61314535141,20,0.123644948631437,111.036670225419,0.0309112371578593,27.7591675563547,""
436.17564535141,20,0.122113221635694,111.474426966207,0.0305283054089236,27.8686067415518,""
438.61314535141,20,0.121070365664081,111.770806963229,0.0302675914160203,27.9427017408072,""
440.73814535141,20,0.120178942221368,112.027134352857,0.0300447355553421,28.0067835882143,""
444.11314535141,20,0.118764338567883,112.430351139189,0.0296910846419707,28.1075877847972,""
449.53502035141,20,0.116551459825912,113.068277561397,0.029137864956478,28.2670693903493,""
455.61314535141,20,0.114105762338934,113.769259275632,0.0285264405847336,28.4423148189081,""
459.17564535141,20,0.112700943611102,114.173258720606,0.0281752359027755,28.5433146801515,""
461.61314535141,20,0.111743810682594,114.446800764901,0.0279359526706484,28.6117001912253,""
463.73814535141,20,0.110928698781627,114.683390306207,0.0277321746954067,28.6708475765518,""
467.11314535141,20,0.109636796291913,115.055594579144,0.0274091990729782,28.7638986447859,""
470.48814535141,20,0.108362131395041,115.423467769615,0.0270905328487602,28.8558669424039,""
473.11314535141,20,0.107371196957979,115.706617763079,0.0268427992394947,28.9266544407697,""
476.73814535141,20,0.106033265319337,116.093413350956,0.0265083163298343,29.0233533377391,""
479.11314535141,20,0.105157011080268,116.344201804181,0.026289252770067,29.0860504510452,""
481.48814535141,20,0.104300599768832,116.592932717064,0.0260751499422081,29.1482331792661,""
485.11314535141,20,0.102994394267076,116.968654893754,0.0257485985667689,29.2421637234386,""
487.73814535141,20,0.102072692754489,117.23780544547,0.0255181731886223,29.3094513613675,""
491.11314535141,20,0.100890155042926,117.580305251128,0.0252225387607316,29.3950763127821,""
494.73814535141,20,0.0996478666458996,117.943780415439,0.0249119666614749,29.4859451038598,""
496.61314535141,20,0.0990060004871446,118.130018415877,0.0247515001217862,29.5325046039691,""
502.91002035141,20,0.0968924343302741,118.746792394247,0.0242231085825685,29.6866980985617,""
508.11314535141,20,0.0951845181589048,119.246492590957,0.0237961295397262,29.8116231477393,""
513.16002035141,20,0.0935688280565611,119.722799863048,0.0233922070141403,29.9306999657619,""
520.11314535141,20,0.0913638819177595,120.365729987568,0.0228409704794399,30.091432496892,""
523.73814535141,20,0.0902447939516367,120.694895712581,0.0225611984879092,30.1737239281453,""
526.11314535141,20,0.08951195089595,120.908356847088,0.0223779877239875,30.2270892117719,""
529.73814535141,20,0.0884205078028771,121.230859428479,0.0221051269507193,30.3077148571198,""
532.11314535141,20,0.0877061761024773,121.440009865617,0.0219265440256193,30.3600024664042,""
536.67564535141,20,0.0863523070964861,121.837080780414,0.0215880767741215,30.4592701951036,""
538.61314535141,20,0.0857785900996593,122.003832587073,0.0214446475249148,30.5009581467683,""
541.05064535141,20,0.0850765413898304,122.212062278576,0.0212691353474576,30.553015569644,""
544.61314535141,20,0.0840543294979989,122.513326642345,0.0210135823744997,30.6283316605862,""
547.05064535141,20,0.083369014475583,122.717373842813,0.0208422536188957,30.6793434607032,""
550.61314535141,20,0.0823706983994262,123.012597706371,0.0205926745998565,30.7531494265928,""
553.17564535141,20,0.0816673707239167,123.222771482436,0.0204168426809792,30.8056928706089,""
556.61314535141,20,0.080728200906734,123.501888871176,0.0201820502266835,30.875472217794,""
559.05064535141,20,0.0800730750947467,123.697865426303,0.0200182687736867,30.9244663565757,""
562.61314535141,20,0.0791179523031699,123.981424443855,0.0197794880757925,30.9953561109638,""
565.05064535141,20,0.0784744901578257,124.173490233105,0.0196186225394564,31.0433725582761,""
569.11314535141,20,0.0774040260275384,124.490118469106,0.0193510065068846,31.1225296172765,""
575.36314535141,20,0.0758141082928163,124.968925138857,0.0189535270732041,31.2422312847143,""
581.11314535141,20,0.0743669212926923,125.400695598916,0.0185917303231731,31.3501738997289,""
